Order_ID,Order_Date,Product_Name,Category,Region,Customer_Type,Sales_Channel,Quantity_Sold,Unit_Price,Discount,Sales_Amount,Profit,Stock_Available
ORD000237,18-05-2024,Face Wash,Beauty,Central,Loyal,Retail Store,2,355.34,0.05,675.15,214.51,19
ORD000238,01-08-2025,Men's T-Shirt,Fashion,East,Loyal,Online,4,691.45,0.1,2489.22,990.39,60
ORD000239,09-12-2025,Bluetooth Speaker,Electronics,North,Loyal,Online,6,1469.5,0.2,7053.6,1745.75,23
ORD000240,20-05-2023,Laptop Stand,Electronics,North,Loyal,Retail Store,3,1313.15,0,3939.45,1392.01,59
ORD000241,26-09-2025,Wireless Mouse,Electronics,North,Returning,Online,2,804.17,0,1608.34,442.21,33
ORD000242,25-10-2025,Bedsheet Set,Home & Kitchen,South,Returning,Retail Store,5,1288.67,0.1,5799.02,1994.61,30
ORD000243,01-07-2024,Non-stick Pan,Home & Kitchen,North,Returning,Online,2,1090.38,0.1,1962.68,705.48,59
ORD000244,06-03-2023,Smart Watch,Electronics,West,New,Retail Store,1,3034.5,0,3034.5,1094.15,66
ORD000245,07-06-2025,Mixer Grinder,Home & Kitchen,Central,Loyal,Retail Store,7,3384.63,0.1,21323.17,5670.97,30
ORD000246,09-07-2024,Bluetooth Speaker,Electronics,North,Returning,Online,2,1511.26,0.1,2720.27,616.36,36
ORD000247,29-02-2024,Hair Serum,Beauty,South,Loyal,Online,2,717.48,0.1,1291.46,361.42,30
ORD000248,07-03-2025,Perfume,Beauty,East,Loyal,Retail Store,1,1337.22,0.2,1069.78,390.29,59
ORD000249,20-04-2023,USB-C Charger,Electronics,West,Returning,Retail Store,2,1017.43,0.1,1831.37,752.64,56
ORD000250,02-03-2023,Jeans,Fashion,West,Loyal,Retail Store,1,1601.55,0.1,1441.39,513.05,54
ORD000251,25-06-2023,Sunscreen,Beauty,East,Loyal,Online,3,545.38,0,1636.14,484.3,22
ORD000252,08-03-2025,Mixer Grinder,Home & Kitchen,East,New,Online,3,3306.38,0.05,9423.18,3507.96,39
ORD000253,28-06-2023,Men's T-Shirt,Fashion,West,Loyal,Online,1,688.63,0.1,619.77,147.46,56
ORD000254,26-10-2024,Non-stick Pan,Home & Kitchen,North,New,Online,4,1116.85,0.05,4244.03,1408.62,43
ORD000255,18-02-2025,Men's T-Shirt,Fashion,South,Returning,Retail Store,2,687.23,0,1374.46,421.87,60
ORD000256,18-09-2025,Smart Watch,Electronics,East,Returning,Online,3,3013.37,0.15,7684.09,2638.21,47
ORD000257,05-10-2023,Backpack,Fashion,North,Returning,Retail Store,4,1397.59,0.2,4472.29,1755.1,32
ORD000258,31-05-2025,Sunscreen,Beauty,South,Returning,Retail Store,3,543.53,0.15,1386,392.01,54
ORD000259,19-08-2024,Face Wash,Beauty,Central,New,Online,3,356.27,0.05,1015.37,303.18,30
ORD000260,04-01-2024,Perfume,Beauty,North,Loyal,Online,4,1286.64,0.15,4374.58,1660.32,49
ORD000261,17-04-2025,Face Wash,Beauty,South,Returning,Online,2,344.71,0.15,586.01,178.51,32
ORD000262,08-07-2025,Sunscreen,Beauty,West,Returning,Online,2,557.01,0.2,891.22,292.97,34
ORD000263,12-08-2023,Running Shoes,Fashion,East,Returning,Retail Store,4,2571.92,0.1,9258.91,3291.49,61
ORD000264,31-05-2025,USB-C Charger,Electronics,North,Loyal,Online,4,1004.93,0.15,3416.76,1148.39,40
ORD000265,01-07-2025,Water Bottle,Home & Kitchen,West,New,Retail Store,1,501.51,0.15,426.28,123.19,48
ORD000266,03-08-2023,Backpack,Fashion,West,Returning,Retail Store,3,1436.82,0.2,3448.37,856.35,45
ORD000267,21-07-2025,Women's Kurti,Fashion,Central,New,Retail Store,1,1218.3,0.1,1096.47,340.44,45
ORD000268,02-04-2023,USB-C Charger,Electronics,North,Loyal,Online,4,1018.98,0.15,3464.53,1406.55,28
ORD000269,22-11-2025,Men's T-Shirt,Fashion,Central,New,Online,6,693.12,0.15,3534.91,1064.04,41
ORD000270,04-06-2025,Non-stick Pan,Home & Kitchen,North,Loyal,Online,3,1109.56,0.1,2995.81,892.05,10
ORD000271,26-02-2024,Jeans,Fashion,North,Returning,Online,1,1581.97,0.1,1423.77,406.05,41
ORD000272,21-06-2024,Face Wash,Beauty,Central,Returning,Retail Store,4,352.69,0.1,1269.68,428.39,42
ORD000273,26-07-2025,Sunscreen,Beauty,South,Loyal,Online,4,563.24,0.05,2140.31,723.5,16
ORD000274,03-10-2024,USB-C Charger,Electronics,South,Loyal,Online,3,986.08,0.25,2218.68,660.48,42
ORD000275,24-02-2025,Bedsheet Set,Home & Kitchen,South,New,Retail Store,1,1333.47,0.15,1133.45,288.63,50
ORD000276,14-08-2024,Laptop Stand,Electronics,South,Returning,Online,2,1329.24,0,2658.48,1090.96,58
ORD000277,04-02-2024,Non-stick Pan,Home & Kitchen,Central,Returning,Retail Store,1,1104.04,0.15,938.43,339.74,48
ORD000278,09-12-2023,Smart Watch,Electronics,Central,Returning,Online,6,2943.92,0.05,16780.34,4446.26,38
ORD000279,25-07-2025,Hair Serum,Beauty,West,Returning,Online,2,694.38,0,1388.76,456.38,40
ORD000280,22-06-2025,Perfume,Beauty,South,New,Retail Store,4,1315.48,0.2,4209.54,1134.5,36
ORD000281,22-06-2024,Water Bottle,Home & Kitchen,North,Loyal,Retail Store,1,509.28,0.2,407.42,106.73,58
ORD000282,26-05-2025,Men's T-Shirt,Fashion,Central,Loyal,Retail Store,4,713.17,0,2852.68,952.84,46
ORD000283,11-12-2023,Mixer Grinder,Home & Kitchen,East,New,Online,3,3317.87,0.2,7962.89,3185.4,49
ORD000284,22-04-2025,Bluetooth Speaker,Electronics,East,Returning,Online,3,1478.97,0.2,3549.53,884.72,35
ORD000285,15-03-2025,Face Wash,Beauty,South,New,Retail Store,2,348.57,0.1,627.43,147.51,32
ORD000286,21-11-2025,Jeans,Fashion,East,Loyal,Online,3,1567.22,0.2,3761.33,1409.85,33
ORD000287,27-07-2025,Water Bottle,Home & Kitchen,North,Returning,Retail Store,3,509.6,0.1,1375.92,438.84,24
ORD000288,22-11-2024,Perfume,Beauty,Central,New,Online,5,1331.1,0.15,5657.18,2107.02,52
ORD000289,30-07-2025,Wireless Mouse,Electronics,North,New,Online,3,783.05,0.1,2114.23,870.23,39
ORD000290,10-09-2024,Men's T-Shirt,Fashion,East,New,Online,4,698.02,0,2792.08,1118.95,48
ORD000291,22-03-2025,Backpack,Fashion,South,New,Online,3,1371.1,0,4113.3,1297.18,41
ORD000292,29-11-2025,LED Desk Lamp,Home & Kitchen,North,New,Retail Store,6,925.44,0.05,5275.01,1606.04,25
ORD000293,26-05-2023,Running Shoes,Fashion,West,New,Retail Store,4,2488.17,0,9952.68,3943.23,62
ORD000294,30-09-2023,Laptop Stand,Electronics,North,New,Online,3,1283.68,0.15,3273.38,950.06,39
ORD000295,23-04-2025,Sunscreen,Beauty,West,Loyal,Retail Store,3,541.86,0,1625.58,397.67,35
ORD000296,20-12-2024,Bedsheet Set,Home & Kitchen,East,Loyal,Retail Store,4,1278.49,0.15,4346.87,1437.42,22
ORD000297,24-02-2023,Backpack,Fashion,South,New,Retail Store,1,1398.42,0.15,1188.66,415.12,59
ORD000298,01-03-2025,USB-C Charger,Electronics,South,Returning,Retail Store,2,1023.41,0.1,1842.14,409.72,38
ORD000299,28-09-2023,Non-stick Pan,Home & Kitchen,Central,New,Online,1,1118.93,0,1118.93,459.76,53
ORD000300,19-05-2023,Wireless Mouse,Electronics,East,Loyal,Retail Store,3,798.92,0.2,1917.41,531.69,81
ORD000301,17-05-2025,Non-stick Pan,Home & Kitchen,North,Loyal,Online,3,1092.27,0,3276.81,924,20
ORD000302,15-11-2023,Perfume,Beauty,East,Loyal,Retail Store,2,1317.25,0.25,1975.88,460.82,48
ORD000303,03-05-2024,Bluetooth Speaker,Electronics,South,Loyal,Online,4,1514.91,0.1,5453.68,1259.83,51
ORD000304,02-09-2023,Wireless Mouse,Electronics,South,Loyal,Retail Store,3,803.91,0.05,2291.14,862.84,31
ORD000305,08-12-2023,Water Bottle,Home & Kitchen,South,New,Retail Store,3,511.14,0.15,1303.41,487.85,7
ORD000306,29-05-2025,Jeans,Fashion,Central,Loyal,Retail Store,5,1617.19,0.1,7277.36,2323.15,48
ORD000307,24-04-2023,Face Wash,Beauty,Central,Loyal,Online,3,343.82,0.2,825.17,276.25,58
ORD000308,12-04-2024,Moisturizer,Beauty,North,New,Online,5,588.4,0,2942,861.4,53
ORD000309,14-03-2023,Perfume,Beauty,West,Loyal,Retail Store,2,1293.8,0.15,2199.46,847.23,64
ORD000310,02-09-2023,Moisturizer,Beauty,North,Returning,Retail Store,4,615.59,0,2462.36,575.66,64
ORD000311,28-09-2024,Mixer Grinder,Home & Kitchen,North,Loyal,Online,3,3281.12,0,9843.36,3709.98,35
ORD000312,08-08-2025,Water Bottle,Home & Kitchen,Central,New,Online,7,493.9,0.2,2765.84,1106.58,30
ORD000313,14-01-2023,Bedsheet Set,Home & Kitchen,North,Returning,Online,2,1318.06,0.2,2108.9,468,68
ORD000314,09-02-2025,Backpack,Fashion,North,New,Retail Store,4,1405.44,0.1,5059.58,1173.72,85
ORD000315,10-07-2023,Bluetooth Speaker,Electronics,South,Loyal,Online,3,1536.14,0.15,3917.16,1220.95,42
ORD000316,15-07-2023,Moisturizer,Beauty,South,New,Online,2,604.03,0.1,1087.25,333.78,36
ORD000317,20-08-2024,Jeans,Fashion,East,Returning,Online,4,1625.81,0.2,5202.59,1475.51,36
ORD000318,02-06-2023,Women's Kurti,Fashion,South,Returning,Retail Store,3,1181.35,0,3544.05,1098.35,31
ORD000319,05-09-2023,Perfume,Beauty,East,New,Online,3,1303.11,0.05,3713.86,1450.25,42
ORD000320,15-09-2024,Sunscreen,Beauty,North,Returning,Retail Store,4,540.52,0,2162.08,582.99,64
ORD000321,17-11-2025,Bluetooth Speaker,Electronics,East,Loyal,Online,4,1540.38,0.05,5853.44,2288.23,74
ORD000322,13-07-2023,LED Desk Lamp,Home & Kitchen,North,New,Online,2,883.79,0,1767.58,664.95,45
ORD000323,10-02-2024,Non-stick Pan,Home & Kitchen,East,New,Online,1,1109.02,0,1109.02,301.39,16
ORD000324,13-05-2023,Women's Kurti,Fashion,West,New,Retail Store,3,1224.74,0.2,2939.38,841.57,37
ORD000325,14-04-2023,Men's T-Shirt,Fashion,Central,New,Retail Store,1,686.05,0.1,617.44,220.21,60
ORD000326,15-03-2024,Men's T-Shirt,Fashion,East,Loyal,Retail Store,2,706.48,0,1412.96,485.2,78
ORD000327,18-10-2025,Bedsheet Set,Home & Kitchen,Central,Loyal,Online,4,1281.93,0.15,4358.56,1132.75,27
ORD000328,09-02-2023,Non-stick Pan,Home & Kitchen,East,Returning,Retail Store,1,1127.17,0.05,1070.81,343.17,64
ORD000329,04-01-2024,Wireless Mouse,Electronics,East,Returning,Retail Store,2,814.12,0.2,1302.59,301.83,52
ORD000330,21-04-2024,Men's T-Shirt,Fashion,North,New,Online,3,713.55,0.1,1926.58,777.28,51
ORD000331,06-03-2025,Water Bottle,Home & Kitchen,South,Loyal,Online,4,507.44,0.2,1623.81,473.76,60
ORD000332,21-12-2024,Hair Serum,Beauty,Central,Returning,Retail Store,6,719.55,0.2,3453.84,1368.84,58
ORD000333,26-12-2023,Face Wash,Beauty,North,Returning,Online,4,342.37,0,1369.48,432.2,43
ORD000334,25-09-2023,Mixer Grinder,Home & Kitchen,South,Loyal,Online,5,3242.84,0.05,15403.49,3843.82,30
ORD000335,16-08-2023,Moisturizer,Beauty,East,Returning,Retail Store,4,598.87,0.15,2036.16,489.1,44
ORD000336,07-10-2023,Men's T-Shirt,Fashion,West,Loyal,Retail Store,4,696.11,0.25,2088.33,754.8,0
ORD000337,02-04-2024,Hair Serum,Beauty,South,Loyal,Retail Store,1,689.47,0.05,655,239.58,62
ORD000338,08-03-2023,Men's T-Shirt,Fashion,Central,Returning,Online,1,692.74,0.1,623.47,207.68,78
ORD000339,09-11-2024,Smart Watch,Electronics,South,Loyal,Retail Store,4,3071.77,0.25,9215.31,2190.9,38
ORD000340,03-07-2025,Wireless Mouse,Electronics,East,New,Online,3,793.27,0.05,2260.82,546.23,65
ORD000341,01-03-2025,LED Desk Lamp,Home & Kitchen,West,Returning,Online,6,920.66,0.1,4971.56,1442.98,32
ORD000342,08-09-2025,Hair Serum,Beauty,South,Returning,Online,4,686.19,0.2,2195.81,491.9,41
ORD000343,01-06-2023,Mixer Grinder,Home & Kitchen,South,New,Retail Store,3,3323.26,0,9969.78,3984.17,45
ORD000344,15-09-2025,Wireless Mouse,Electronics,West,New,Online,4,789.3,0.1,2841.48,682.67,33
ORD000345,18-04-2025,Perfume,Beauty,Central,Loyal,Retail Store,3,1279.25,0,3837.75,1145.88,53
ORD000346,11-11-2023,Bluetooth Speaker,Electronics,East,New,Online,4,1515.87,0.25,4547.61,1437.34,31
ORD000347,28-02-2024,Men's T-Shirt,Fashion,East,Returning,Retail Store,4,695.8,0,2783.2,833.55,51
ORD000348,06-07-2023,Perfume,Beauty,West,Returning,Retail Store,3,1285.14,0.05,3662.65,838.47,82
ORD000349,23-06-2024,Running Shoes,Fashion,East,Returning,Retail Store,2,2532.42,0.15,4305.11,1020.92,37
ORD000350,10-04-2024,Perfume,Beauty,North,Returning,Online,4,1335.74,0.1,4808.66,1718.68,22
ORD000351,02-09-2025,Backpack,Fashion,North,Loyal,Online,1,1406.14,0,1406.14,562.58,54
ORD000352,04-09-2023,LED Desk Lamp,Home & Kitchen,South,Returning,Online,3,917.36,0,2752.08,674.91,42
ORD000353,10-06-2025,Women's Kurti,Fashion,South,Returning,Retail Store,3,1229.82,0.15,3136.04,731.96,31
ORD000354,29-10-2024,Jeans,Fashion,Central,Returning,Online,1,1616.83,0.25,1212.62,393.51,40
ORD000355,28-04-2025,Laptop Stand,Electronics,South,New,Retail Store,2,1333.09,0,2666.18,886.6,32
ORD000356,05-12-2024,Bedsheet Set,Home & Kitchen,East,Returning,Online,3,1303.74,0.1,3520.1,895.65,45
ORD000357,02-04-2025,Bluetooth Speaker,Electronics,West,Returning,Retail Store,4,1472.71,0,5890.84,1855.87,32
ORD000358,11-02-2023,Mixer Grinder,Home & Kitchen,East,New,Online,1,3347.86,0.2,2678.29,641.83,81
ORD000359,07-09-2024,LED Desk Lamp,Home & Kitchen,East,Returning,Retail Store,3,885.03,0.15,2256.83,695.88,51
ORD000360,23-11-2025,Water Bottle,Home & Kitchen,North,Loyal,Online,4,506.72,0.15,1722.85,518.02,24
ORD000361,22-12-2023,Women's Kurti,Fashion,South,New,Retail Store,4,1178.05,0.1,4240.98,1238.68,27
ORD000362,24-01-2025,LED Desk Lamp,Home & Kitchen,Central,Loyal,Retail Store,1,882.39,0.15,750.03,220.88,68
ORD000363,30-12-2023,Face Wash,Beauty,Central,Loyal,Online,3,357.63,0.2,858.31,317.4,29
ORD000364,06-08-2024,Wireless Mouse,Electronics,West,Loyal,Online,5,821.57,0.2,3286.28,1286.32,52
ORD000365,28-02-2024,Jeans,Fashion,West,New,Online,1,1621.56,0.2,1297.25,408.4,51
ORD000366,18-01-2023,Running Shoes,Fashion,East,Returning,Retail Store,1,2569.85,0.15,2184.37,761.36,38
ORD000367,15-12-2024,LED Desk Lamp,Home & Kitchen,East,New,Online,4,918.07,0.1,3305.05,989.63,42
ORD000368,13-11-2025,Water Bottle,Home & Kitchen,Central,Returning,Retail Store,3,506.1,0.15,1290.56,408.27,11
ORD000369,27-10-2024,Jeans,Fashion,East,New,Online,2,1590.91,0.25,2386.37,596.56,0
ORD000370,07-04-2025,Mixer Grinder,Home & Kitchen,South,Returning,Online,3,3275.81,0.05,9336.06,2835.48,19
ORD000371,24-01-2024,Mixer Grinder,Home & Kitchen,South,Loyal,Retail Store,2,3382.55,0.1,6088.59,2157.64,34
ORD000372,15-12-2023,Perfume,Beauty,South,New,Retail Store,3,1289.82,0.15,3289.04,1255.32,53
ORD000373,02-07-2023,Running Shoes,Fashion,East,Returning,Retail Store,3,2547.49,0.1,6878.22,1968.98,78
ORD000374,07-08-2025,USB-C Charger,Electronics,West,New,Online,5,1026.19,0.1,4617.86,1081.7,46
ORD000375,20-02-2025,Moisturizer,Beauty,East,Returning,Retail Store,1,591.13,0,591.13,153.73,64
ORD000376,21-10-2023,Mixer Grinder,Home & Kitchen,South,New,Online,4,3395.77,0.25,10187.31,2879.78,15
ORD000377,14-07-2025,Jeans,Fashion,South,New,Online,3,1579.69,0.2,3791.26,1429.46,34
ORD000378,07-06-2025,Bedsheet Set,Home & Kitchen,West,Returning,Online,2,1275.47,0,2550.94,662.95,44
ORD000379,21-10-2024,Moisturizer,Beauty,South,Returning,Retail Store,4,594.47,0.25,1783.41,639.72,33
ORD000380,22-09-2023,USB-C Charger,Electronics,West,Returning,Retail Store,2,1020.17,0,2040.34,570.56,44
ORD000381,01-12-2025,Sunscreen,Beauty,Central,Returning,Online,3,547.43,0,1642.29,657.37,57
ORD000382,04-12-2023,Non-stick Pan,Home & Kitchen,North,Loyal,Online,3,1088.62,0,3265.86,732.8,61
ORD000383,10-09-2023,Water Bottle,Home & Kitchen,North,New,Online,2,502.36,0.2,803.78,184.64,55
ORD000384,10-02-2023,Bluetooth Speaker,Electronics,North,New,Online,1,1487.96,0.1,1339.16,482.6,68
ORD000385,08-09-2024,Bedsheet Set,Home & Kitchen,North,New,Online,3,1318.53,0.1,3560.03,1081.41,25
ORD000386,01-08-2024,USB-C Charger,Electronics,North,New,Retail Store,1,992.16,0.2,793.73,257.67,43
ORD000387,19-04-2025,Backpack,Fashion,South,New,Online,5,1419.16,0,7095.8,2243.22,40
ORD000388,27-01-2023,Smart Watch,Electronics,North,New,Online,3,3081.39,0,9244.17,3474.93,41
ORD000389,08-06-2024,Running Shoes,Fashion,West,New,Retail Store,4,2455.28,0.1,8839.01,3382.12,39
ORD000390,07-01-2025,Mixer Grinder,Home & Kitchen,West,New,Online,2,3379.87,0.2,5407.79,1200.17,41
ORD000391,04-11-2024,Water Bottle,Home & Kitchen,West,New,Online,5,491.34,0.25,1842.52,705.67,28
ORD000392,31-03-2025,Non-stick Pan,Home & Kitchen,West,New,Online,3,1103.3,0.2,2647.92,805.89,57
ORD000393,29-09-2023,Bluetooth Speaker,Electronics,South,New,Retail Store,5,1529.15,0.1,6881.18,2447.49,64
ORD000394,04-01-2025,Sunscreen,Beauty,North,Returning,Online,4,564.74,0.15,1920.12,472.6,19
ORD000395,22-04-2025,LED Desk Lamp,Home & Kitchen,North,Loyal,Online,5,912.69,0,4563.45,1622.7,49
ORD000396,23-11-2024,Moisturizer,Beauty,Central,Returning,Retail Store,4,606.84,0.15,2063.26,556.49,8
ORD000397,01-11-2023,Perfume,Beauty,Central,Returning,Online,5,1305.86,0.1,5876.37,1844.34,42
ORD000398,03-06-2023,Face Wash,Beauty,East,Returning,Retail Store,3,350.87,0,1052.61,347.47,85
ORD000399,26-04-2024,Smart Watch,Electronics,West,New,Retail Store,1,3067.47,0,3067.47,949.12,51
ORD000400,06-02-2023,USB-C Charger,Electronics,West,Loyal,Retail Store,1,1020.27,0,1020.27,386.03,71
ORD000401,07-11-2025,Perfume,Beauty,South,New,Retail Store,4,1296.62,0.15,4408.51,1017.73,14
ORD000402,10-11-2024,Perfume,Beauty,Central,Loyal,Online,3,1319.52,0.15,3364.78,816.98,13
ORD000403,05-01-2023,Mixer Grinder,Home & Kitchen,East,New,Online,3,3323.36,0.05,9471.58,2792.01,27
ORD000404,03-12-2023,Face Wash,Beauty,South,New,Online,4,343.89,0.1,1238,423.61,11
ORD000405,15-03-2025,Women's Kurti,Fashion,West,Loyal,Online,4,1181.48,0.05,4489.62,1359.88,29
ORD000406,11-07-2025,LED Desk Lamp,Home & Kitchen,Central,Loyal,Retail Store,3,881.21,0.1,2379.27,873.77,41
ORD000407,16-09-2025,Moisturizer,Beauty,South,Loyal,Retail Store,3,590.87,0.2,1418.09,421.85,27
ORD000408,29-10-2025,Non-stick Pan,Home & Kitchen,West,Returning,Retail Store,7,1092.05,0.1,6879.91,2839.47,25
ORD000409,01-10-2023,Laptop Stand,Electronics,West,Returning,Online,2,1292.43,0.2,2067.89,745.06,14
ORD000410,16-02-2024,Women's Kurti,Fashion,Central,New,Retail Store,2,1182.97,0.15,2011.05,728.16,32
ORD000411,25-08-2023,Water Bottle,Home & Kitchen,Central,Loyal,Retail Store,1,506.74,0.15,430.73,152.84,50
ORD000412,15-05-2025,Wireless Mouse,Electronics,Central,New,Retail Store,4,809.8,0,3239.2,842.13,48
ORD000413,28-05-2024,Laptop Stand,Electronics,North,Returning,Online,2,1308.17,0.2,2093.07,610.62,31
ORD000414,04-04-2024,Perfume,Beauty,West,New,Retail Store,3,1318.23,0.2,3163.75,1134.48,71
ORD000415,04-03-2025,Bedsheet Set,Home & Kitchen,East,Returning,Online,3,1289.34,0.15,3287.82,1131.38,41
ORD000416,23-01-2025,Hair Serum,Beauty,Central,New,Online,2,718.72,0.15,1221.82,340.69,38
ORD000417,18-01-2024,Men's T-Shirt,Fashion,Central,Loyal,Retail Store,2,704.47,0.05,1338.49,329.29,56
ORD000418,12-01-2023,Mixer Grinder,Home & Kitchen,West,Loyal,Retail Store,2,3386.2,0,6772.4,2298.39,52
ORD000419,01-10-2025,Hair Serum,Beauty,Central,Loyal,Online,3,703.38,0.15,1793.62,737.89,50
ORD000420,31-10-2025,Men's T-Shirt,Fashion,West,Returning,Retail Store,3,692.75,0.15,1766.51,464.01,25
ORD000421,08-01-2025,Backpack,Fashion,South,Loyal,Online,4,1440.73,0.1,5186.63,1995.49,42
ORD000422,23-08-2023,Water Bottle,Home & Kitchen,West,Returning,Retail Store,3,495.1,0.1,1336.77,304.75,69
ORD000423,21-08-2023,Non-stick Pan,Home & Kitchen,East,Loyal,Retail Store,2,1122.19,0.1,2019.94,595.87,45
ORD000424,23-09-2025,Bluetooth Speaker,Electronics,East,Loyal,Online,4,1475.19,0.1,5310.68,1270.27,30
ORD000425,15-05-2023,Women's Kurti,Fashion,South,Loyal,Retail Store,3,1187.34,0,3562.02,1374.05,36
ORD000426,28-05-2023,Laptop Stand,Electronics,North,Returning,Online,2,1277.78,0,2555.56,653.2,46
ORD000427,11-04-2024,Jeans,Fashion,West,New,Online,1,1592.32,0.1,1433.09,426.92,59
ORD000428,10-05-2023,Hair Serum,Beauty,North,Returning,Online,2,688.73,0.1,1239.71,467.84,43
ORD000429,30-07-2024,LED Desk Lamp,Home & Kitchen,West,Loyal,Retail Store,1,888.05,0.1,799.25,210.98,61
ORD000430,27-08-2024,Laptop Stand,Electronics,East,New,Online,2,1329.34,0.2,2126.94,743.55,13
ORD000431,10-09-2023,Bluetooth Speaker,Electronics,North,Loyal,Retail Store,2,1540,0.1,2772,778.76,33
ORD000432,09-03-2024,Bedsheet Set,Home & Kitchen,Central,New,Online,3,1327.24,0.1,3583.55,927.66,50
ORD000433,02-08-2025,Perfume,Beauty,North,Returning,Retail Store,3,1285.84,0,3857.52,1296.59,40
ORD000434,20-09-2023,Running Shoes,Fashion,North,Loyal,Retail Store,3,2488.73,0,7466.19,2315.48,50
ORD000435,09-11-2023,Hair Serum,Beauty,Central,New,Retail Store,3,690.91,0.15,1761.82,497.97,44
ORD000436,20-07-2024,Water Bottle,Home & Kitchen,South,Returning,Retail Store,2,500.57,0.1,901.03,262.87,30
ORD000437,11-08-2023,Men's T-Shirt,Fashion,Central,Returning,Online,3,689.91,0.2,1655.78,542.64,54
ORD000438,04-06-2023,Wireless Mouse,Electronics,Central,New,Retail Store,1,799.21,0.1,719.29,243.13,25
ORD000439,24-08-2025,Laptop Stand,Electronics,East,Returning,Online,1,1320.64,0.1,1188.58,330.66,54
ORD000440,23-03-2025,Water Bottle,Home & Kitchen,Central,Loyal,Online,4,513.52,0.2,1643.26,586.37,38
ORD000441,02-07-2025,Men's T-Shirt,Fashion,South,Returning,Retail Store,1,718.84,0.2,575.07,211.16,35
ORD000442,24-03-2023,Running Shoes,Fashion,West,Returning,Retail Store,2,2454.37,0,4908.74,1282.92,65
ORD000443,19-08-2025,LED Desk Lamp,Home & Kitchen,North,Returning,Retail Store,5,912.65,0,4563.25,1479.75,44
ORD000444,23-12-2023,Non-stick Pan,Home & Kitchen,West,New,Retail Store,2,1081.3,0.2,1730.08,467.67,49
ORD000445,23-12-2024,Water Bottle,Home & Kitchen,West,New,Online,4,501.54,0,2006.16,497.11,3
ORD000446,07-06-2023,Moisturizer,Beauty,East,Loyal,Online,3,605.05,0.05,1724.39,661.12,60
ORD000447,29-04-2025,Mixer Grinder,Home & Kitchen,North,Returning,Online,2,3330.47,0,6660.94,2327.68,42
ORD000448,14-05-2024,Bluetooth Speaker,Electronics,South,New,Online,2,1507.44,0.15,2562.65,1020.34,39
ORD000449,07-12-2023,Jeans,Fashion,South,Loyal,Retail Store,2,1618,0.1,2912.4,1152.44,36
ORD000450,25-06-2023,Women's Kurti,Fashion,West,Loyal,Online,2,1185.25,0.1,2133.45,823.67,34
ORD000451,08-01-2024,Sunscreen,Beauty,Central,New,Online,2,563.34,0.05,1070.35,363.18,78
ORD000452,13-02-2025,Non-stick Pan,Home & Kitchen,South,New,Online,3,1126.99,0.2,2704.78,965.26,55
ORD000453,30-12-2023,Face Wash,Beauty,Central,Returning,Online,2,350.8,0.1,631.44,153.76,15
